Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

04:45:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:22 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:22 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:22 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:22 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:22 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:22 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     5  postgres

04:45:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:23 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:23 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:23 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:23 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     5  postgres

04:45:23 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:24 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:24 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:24 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:24 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     5  postgres

04:45:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:25 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:25 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:25 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:25 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     5  postgres

04:45:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:26 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:26 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:26 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:26 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:26 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:26 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:26 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:26 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:26 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     6  postgres

04:45:26 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:27 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:27 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:27 PM 100998   3447863    0.00    1.00    0.00    0.00    1.00     4  postgres
04:45:27 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:27 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:27 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:27 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:27 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:27 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     6  postgres

04:45:27 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:28 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:28 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:28 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:28 PM 100998   3447863    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:28 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:28 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:28 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:28 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:28 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:28 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:28 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:28 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:28 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:28 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     4  postgres

04:45:28 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:29 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:29 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:29 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447885    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:29 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:29 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:29 PM 100998   3447891    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:29 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:29 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:29 PM 100998   3447906    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:29 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:29 PM 100998   3447915    1.00    0.00    0.00    0.00    1.00     6  postgres

04:45:29 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:30 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:30 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:30 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:30 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:30 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:30 PM 100998   3447884    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:30 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:30 PM 100998   3447886    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:30 PM 100998   3447888    1.00    0.00    0.00    0.00    1.00     5  postgres
04:45:30 PM 100998   3447889    1.00    0.00    0.00    0.00    1.00     5  postgres
04:45:30 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:30 PM 100998   3447892    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:30 PM 100998   3447893    0.00    1.00    0.00    0.00    1.00     4  postgres
04:45:30 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:30 PM 100998   3447895    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:30 PM 100998   3447896    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:30 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:30 PM 100998   3447899    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:30 PM 100998   3447900    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:30 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:30 PM 100998   3447905    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:30 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:30 PM 100998   3447909    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:30 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     4  postgres

04:45:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:31 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:31 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:31 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:31 PM 100998   3447863    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447884    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:31 PM 100998   3447885    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:31 PM 100998   3447886    0.00    1.00    0.00    0.00    1.00     6  postgres
04:45:31 PM 100998   3447888    0.00    1.00    0.00    0.00    1.00     5  postgres
04:45:31 PM 100998   3447889    0.00    1.00    0.00    0.00    1.00     5  postgres
04:45:31 PM 100998   3447891    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:31 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447894    1.00    1.00    0.00    0.00    2.00     4  postgres
04:45:31 PM 100998   3447895    0.00    1.00    0.00    0.00    1.00     6  postgres
04:45:31 PM 100998   3447896    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447897    1.00    1.00    0.00    0.00    2.00     5  postgres
04:45:31 PM 100998   3447899    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447900    0.00    1.00    0.00    0.00    1.00     6  postgres
04:45:31 PM 100998   3447901    1.00    1.00    0.00    0.00    2.00     6  postgres
04:45:31 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:31 PM 100998   3447909    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:31 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     6  postgres

04:45:31 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:32 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:32 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:32 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:32 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:32 PM 100998   3447863    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:32 PM 100998   3447884    0.00    1.00    0.00    0.00    1.00     6  postgres
04:45:32 PM 100998   3447885    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:32 PM 100998   3447886    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:32 PM 100998   3447888    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:32 PM 100998   3447889    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:32 PM 100998   3447891    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:32 PM 100998   3447892    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:32 PM 100998   3447893    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:32 PM 100998   3447894    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:32 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:32 PM 100998   3447896    0.00    1.00    0.00    0.00    1.00     4  postgres
04:45:32 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:32 PM 100998   3447899    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:32 PM 100998   3447900    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:32 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:32 PM 100998   3447905    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:32 PM 100998   3447906    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:32 PM 100998   3447909    0.00    1.00    0.00    0.00    1.00     4  postgres
04:45:32 PM 100998   3447915    0.00    0.00    0.00    0.00    0.00     6  postgres

04:45:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:33 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:33 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:33 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:33 PM 100998   3446940    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:33 PM 100998   3447863    0.00    1.00    0.00    0.00    1.00     6  postgres
04:45:33 PM 100998   3447884    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:33 PM 100998   3447885    0.00    1.00    0.00    0.00    1.00     6  postgres
04:45:33 PM 100998   3447886    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:33 PM 100998   3447888    1.00    0.00    0.00    0.00    1.00     5  postgres
04:45:33 PM 100998   3447889    0.00    1.00    0.00    0.00    1.00     5  postgres
04:45:33 PM 100998   3447891    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:33 PM 100998   3447892    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:33 PM 100998   3447893    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:33 PM 100998   3447894    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:33 PM 100998   3447895    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:33 PM 100998   3447896    1.00    0.00    0.00    0.00    1.00     4  postgres
04:45:33 PM 100998   3447897    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:33 PM 100998   3447899    0.00    1.00    0.00    0.00    1.00     4  postgres
04:45:33 PM 100998   3447900    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:33 PM 100998   3447901    0.00    0.00    0.00    0.00    0.00     6  postgres
04:45:33 PM 100998   3447905    1.00    1.00    0.00    0.00    2.00     6  postgres
04:45:33 PM 100998   3447906    1.00    1.00    0.00    0.00    2.00     4  postgres
04:45:33 PM 100998   3447909    1.00    0.00    0.00    0.00    1.00     6  postgres
04:45:33 PM 100998   3447915    1.00    1.00    0.00    0.00    2.00     6  postgres

04:45:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:45:34 PM 100998   3446936    0.00    0.00    0.00    0.00    0.00     4  postgres
04:45:34 PM 100998   3446937    0.00    0.00    0.00    0.00    0.00     5  postgres
04:45:34 PM 100998   3446939    0.00    0.00    0.00    0.00    0.00     6  postgres
