Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

10:45:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:46 AM 100998   3076080    0.00    1.00    0.00    0.00    1.00     5  postgres
10:45:46 AM 100998   3076082    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:46 AM 100998   3076083    1.00    0.00    0.00    0.00    1.00     6  postgres

10:45:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:47 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:47 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:47 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:47 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:47 AM 100998   3076046    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:47 AM 100998   3076073    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:47 AM 100998   3076074    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:47 AM 100998   3076075    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:47 AM 100998   3076076    0.00    1.00    0.00    0.00    1.00     4  postgres
10:45:47 AM 100998   3076077    0.00    1.00    0.00    0.00    1.00     4  postgres
10:45:47 AM 100998   3076079    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:47 AM 100998   3076080    1.00    0.00    0.00    0.00    1.00     5  postgres
10:45:47 AM 100998   3076082    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:47 AM 100998   3076083    0.00    0.00    0.00    0.00    0.00     4  postgres

10:45:47 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:48 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:48 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:48 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:48 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:48 AM 100998   3076046    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:48 AM 100998   3076073    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:48 AM 100998   3076074    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:48 AM 100998   3076075    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:48 AM 100998   3076076    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:48 AM 100998   3076077    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:48 AM 100998   3076079    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:48 AM 100998   3076080    1.00    0.00    0.00    0.00    1.00     5  postgres
10:45:48 AM 100998   3076082    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:48 AM 100998   3076083    1.00    1.00    0.00    0.00    2.00     6  postgres

10:45:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:49 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:49 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:49 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:49 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:49 AM 100998   3076046    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:49 AM 100998   3076073    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:49 AM 100998   3076074    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:49 AM 100998   3076075    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:49 AM 100998   3076076    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:49 AM 100998   3076077    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:49 AM 100998   3076079    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:49 AM 100998   3076080    0.00    1.00    0.00    0.00    1.00     5  postgres
10:45:49 AM 100998   3076082    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:49 AM 100998   3076083    1.00    0.00    0.00    0.00    1.00     4  postgres

10:45:49 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:50 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:50 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:50 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:50 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:50 AM 100998   3076046    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:50 AM 100998   3076073    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:50 AM 100998   3076074    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:50 AM 100998   3076075    0.00    1.00    0.00    0.00    1.00     4  postgres
10:45:50 AM 100998   3076076    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:50 AM 100998   3076077    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:50 AM 100998   3076079    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:50 AM 100998   3076080    1.00    0.00    0.00    0.00    1.00     5  postgres
10:45:50 AM 100998   3076082    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:50 AM 100998   3076083    0.00    1.00    0.00    0.00    1.00     6  postgres

10:45:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:51 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:51 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:51 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:51 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:51 AM 100998   3076046    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:51 AM 100998   3076073    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:51 AM 100998   3076074    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:51 AM 100998   3076075    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:51 AM 100998   3076076    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:51 AM 100998   3076077    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:51 AM 100998   3076079    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:51 AM 100998   3076080    1.00    1.00    0.00    0.00    2.00     5  postgres
10:45:51 AM 100998   3076082    0.00    1.00    0.00    0.00    1.00     4  postgres
10:45:51 AM 100998   3076083    1.00    0.00    0.00    0.00    1.00     4  postgres

10:45:51 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:52 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:52 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:52 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:52 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:52 AM 100998   3076046    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:52 AM 100998   3076073    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:52 AM 100998   3076074    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:52 AM 100998   3076075    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:52 AM 100998   3076076    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:52 AM 100998   3076077    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:52 AM 100998   3076079    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:52 AM 100998   3076080    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:52 AM 100998   3076082    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:52 AM 100998   3076083    1.00    0.00    0.00    0.00    1.00     4  postgres

10:45:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:53 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:53 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:53 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:53 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:53 AM 100998   3076046    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:53 AM 100998   3076073    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:53 AM 100998   3076074    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:53 AM 100998   3076075    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:53 AM 100998   3076076    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:53 AM 100998   3076077    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:53 AM 100998   3076079    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:53 AM 100998   3076080    1.00    1.00    0.00    0.00    2.00     5  postgres
10:45:53 AM 100998   3076082    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:53 AM 100998   3076083    1.00    1.00    0.00    0.00    2.00     6  postgres

10:45:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:54 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:54 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:54 AM 100998   3076046    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3076073    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3076074    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3076075    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:54 AM 100998   3076076    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:54 AM 100998   3076077    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:54 AM 100998   3076079    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:54 AM 100998   3076080    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3076082    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:54 AM 100998   3076083    0.00    0.00    0.00    0.00    0.00     4  postgres

10:45:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:55 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:55 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:55 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:55 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:55 AM 100998   3076046    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:55 AM 100998   3076073    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:55 AM 100998   3076074    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:55 AM 100998   3076075    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:55 AM 100998   3076076    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:55 AM 100998   3076077    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:55 AM 100998   3076079    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:55 AM 100998   3076080    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:55 AM 100998   3076082    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:55 AM 100998   3076083    1.00    1.00    0.00    0.00    2.00     6  postgres

10:45:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:56 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:56 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:56 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:56 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:56 AM 100998   3076046    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:56 AM 100998   3076073    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:56 AM 100998   3076074    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:56 AM 100998   3076075    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:56 AM 100998   3076076    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:56 AM 100998   3076077    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:56 AM 100998   3076079    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:56 AM 100998   3076080    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:56 AM 100998   3076082    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:56 AM 100998   3076083    1.00    0.00    0.00    0.00    1.00     6  postgres

10:45:56 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:57 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:57 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:57 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:57 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:57 AM 100998   3076046    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:57 AM 100998   3076073    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:57 AM 100998   3076074    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:57 AM 100998   3076075    0.00    0.00    0.00    0.00    0.00     4  postgres
10:45:57 AM 100998   3076076    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:57 AM 100998   3076077    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:57 AM 100998   3076079    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:57 AM 100998   3076080    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:57 AM 100998   3076082    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:57 AM 100998   3076083    0.00    0.00    0.00    0.00    0.00     4  postgres

10:45:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:58 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:58 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:58 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:58 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:58 AM 100998   3076046    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:58 AM 100998   3076073    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:58 AM 100998   3076074    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:58 AM 100998   3076075    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:58 AM 100998   3076076    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:58 AM 100998   3076077    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:58 AM 100998   3076079    0.00    1.00    0.00    0.00    1.00     6  postgres
10:45:58 AM 100998   3076080    1.00    1.00    0.00    0.00    2.00     6  postgres
10:45:58 AM 100998   3076082    0.00    1.00    0.00    0.00    1.00     4  postgres
10:45:58 AM 100998   3076083    1.00    1.00    0.00    0.00    2.00     6  postgres

10:45:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:59 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:59 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:59 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:59 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:45:59 AM 100998   3076046    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:59 AM 100998   3076073    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:59 AM 100998   3076074    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:59 AM 100998   3076075    1.00    0.00    0.00    0.00    1.00     6  postgres
10:45:59 AM 100998   3076076    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:59 AM 100998   3076077    1.00    1.00    0.00    0.00    2.00     4  postgres
10:45:59 AM 100998   3076079    2.00    0.00    0.00    0.00    2.00     4  postgres
10:45:59 AM 100998   3076080    0.00    0.00    0.00    0.00    0.00     6  postgres
10:45:59 AM 100998   3076082    1.00    0.00    0.00    0.00    1.00     4  postgres
10:45:59 AM 100998   3076083    1.00    1.00    0.00    0.00    2.00     6  postgres

10:45:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:46:00 AM 100998   3075123    0.00    0.00    0.00    0.00    0.00     6  postgres
10:46:00 AM 100998   3075124    0.00    0.00    0.00    0.00    0.00     5  postgres
10:46:00 AM 100998   3075126    0.00    0.00    0.00    0.00    0.00     6  postgres
10:46:00 AM 100998   3075127    0.00    0.00    0.00    0.00    0.00     5  postgres
10:46:00 AM 100998   3076046    0.00    1.00    0.00    0.00    1.00     6  postgres
10:46:00 AM 100998   3076073    0.00    1.00    0.00    0.00    1.00     4  postgres
10:46:00 AM 100998   3076074    1.00    1.00    0.00    0.00    2.00     6  postgres
10:46:00 AM 100998   3076075    0.00    2.00    0.00    0.00    2.00     6  postgres
10:46:00 AM 100998   3076076    1.00    1.00    0.00    0.00    2.00     4  postgres
10:46:00 AM 100998   3076077    1.00    0.00    0.00    0.00    1.00     6  postgres
10:46:00 AM 100998   3076079    0.00    1.00    0.00    0.00    1.00     4  postgres
10:46:00 AM 100998   3076080    1.00    0.00    0.00    0.00    1.00     6  postgres
10:46:00 AM 100998   3076082    1.00    1.00    0.00    0.00    2.00     4  postgres
