Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

09:41:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:01 AM 100998   3026375    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026377    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026378    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026380    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026381    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026382    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026383    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026384    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:01 AM 100998   3026385    0.00    0.00    0.00    0.00    0.00     6  postgres

09:42:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:02 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:02 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:02 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026365    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026375    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026377    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026378    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026380    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026381    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026382    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026383    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026384    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:02 AM 100998   3026385    0.00    0.00    0.00    0.00    0.00     6  postgres

09:42:02 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:03 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:03 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:03 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:03 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:03 AM 100998   3026365    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:03 AM 100998   3026375    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:03 AM 100998   3026377    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:03 AM 100998   3026378    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:03 AM 100998   3026380    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:03 AM 100998   3026381    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:03 AM 100998   3026382    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:03 AM 100998   3026383    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:03 AM 100998   3026384    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:03 AM 100998   3026385    0.00    0.00    0.00    0.00    0.00     5  postgres

09:42:03 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:04 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:04 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:04 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:04 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:04 AM 100998   3026365    1.00    0.00    0.00    0.00    1.00     4  postgres
09:42:04 AM 100998   3026375    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:04 AM 100998   3026377    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:04 AM 100998   3026378    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:04 AM 100998   3026380    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:04 AM 100998   3026381    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:04 AM 100998   3026382    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:04 AM 100998   3026383    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:04 AM 100998   3026384    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:04 AM 100998   3026385    0.00    0.00    0.00    0.00    0.00     4  postgres

09:42:04 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:05 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:05 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:05 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:05 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:05 AM 100998   3026365    0.00    1.00    0.00    0.00    1.00     4  postgres
09:42:05 AM 100998   3026375    1.00    0.00    0.00    0.00    1.00     4  postgres
09:42:05 AM 100998   3026377    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:05 AM 100998   3026378    1.00    0.00    0.00    0.00    1.00     4  postgres
09:42:05 AM 100998   3026380    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:05 AM 100998   3026381    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:05 AM 100998   3026382    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:05 AM 100998   3026383    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:05 AM 100998   3026384    1.00    0.00    0.00    0.00    1.00     5  postgres
09:42:05 AM 100998   3026385    1.00    0.00    0.00    0.00    1.00     4  postgres

09:42:05 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:06 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:06 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:06 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:06 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:06 AM 100998   3026365    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:06 AM 100998   3026375    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:06 AM 100998   3026377    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:06 AM 100998   3026378    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:06 AM 100998   3026380    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:06 AM 100998   3026381    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:06 AM 100998   3026382    1.00    0.00    0.00    0.00    1.00     5  postgres
09:42:06 AM 100998   3026383    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:06 AM 100998   3026384    0.00    1.00    0.00    0.00    1.00     5  postgres
09:42:06 AM 100998   3026385    1.00    0.00    0.00    0.00    1.00     4  postgres

09:42:06 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:07 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:07 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:07 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:07 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:07 AM 100998   3026365    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:07 AM 100998   3026375    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:07 AM 100998   3026377    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:07 AM 100998   3026378    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:07 AM 100998   3026380    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:07 AM 100998   3026381    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:07 AM 100998   3026382    0.00    1.00    0.00    0.00    1.00     5  postgres
09:42:07 AM 100998   3026383    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:07 AM 100998   3026384    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:07 AM 100998   3026385    0.00    1.00    0.00    0.00    1.00     4  postgres

09:42:07 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:08 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:08 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:08 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:08 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:08 AM 100998   3026365    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:08 AM 100998   3026375    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:08 AM 100998   3026377    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:08 AM 100998   3026378    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:08 AM 100998   3026380    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:08 AM 100998   3026381    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:08 AM 100998   3026382    1.00    0.00    0.00    0.00    1.00     5  postgres
09:42:08 AM 100998   3026383    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:08 AM 100998   3026384    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:08 AM 100998   3026385    1.00    1.00    0.00    0.00    2.00     6  postgres

09:42:08 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:09 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:09 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:09 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:09 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:09 AM 100998   3026365    1.00    0.00    0.00    0.00    1.00     4  postgres
09:42:09 AM 100998   3026375    2.00    0.00    0.00    0.00    2.00     4  postgres
09:42:09 AM 100998   3026377    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:09 AM 100998   3026378    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:09 AM 100998   3026380    2.00    0.00    0.00    0.00    2.00     6  postgres
09:42:09 AM 100998   3026381    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:09 AM 100998   3026382    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:09 AM 100998   3026383    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:09 AM 100998   3026384    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:09 AM 100998   3026385    1.00    1.00    0.00    0.00    2.00     4  postgres

09:42:09 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:10 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:10 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:10 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:10 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:10 AM 100998   3026365    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:10 AM 100998   3026375    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:10 AM 100998   3026377    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:10 AM 100998   3026378    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:10 AM 100998   3026380    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:10 AM 100998   3026381    1.00    1.00    0.00    0.00    2.00     5  postgres
09:42:10 AM 100998   3026382    2.00    1.00    0.00    0.00    3.00     5  postgres
09:42:10 AM 100998   3026383    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:10 AM 100998   3026384    2.00    1.00    0.00    0.00    3.00     5  postgres
09:42:10 AM 100998   3026385    1.00    1.00    0.00    0.00    2.00     4  postgres

09:42:10 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:11 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:11 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:11 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:11 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:11 AM 100998   3026365    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:11 AM 100998   3026375    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:11 AM 100998   3026377    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:11 AM 100998   3026378    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:11 AM 100998   3026380    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:11 AM 100998   3026381    2.00    2.00    0.00    0.00    4.00     5  postgres
09:42:11 AM 100998   3026382    0.00    2.00    0.00    0.00    2.00     5  postgres
09:42:11 AM 100998   3026383    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:11 AM 100998   3026384    1.00    2.00    0.00    0.00    3.00     5  postgres
09:42:11 AM 100998   3026385    2.00    1.00    0.00    0.00    3.00     4  postgres

09:42:11 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:12 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:12 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:12 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:12 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:12 AM 100998   3026365    1.00    0.00    0.00    0.00    1.00     6  postgres
09:42:12 AM 100998   3026375    2.00    0.00    0.00    0.00    2.00     6  postgres
09:42:12 AM 100998   3026377    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:12 AM 100998   3026378    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:12 AM 100998   3026380    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:12 AM 100998   3026381    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:12 AM 100998   3026382    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:12 AM 100998   3026383    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:12 AM 100998   3026384    2.00    1.00    0.00    0.00    3.00     5  postgres
09:42:12 AM 100998   3026385    2.00    1.00    0.00    0.00    3.00     4  postgres

09:42:12 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:13 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:13 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:13 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:13 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:13 AM 100998   3026365    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:13 AM 100998   3026375    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:13 AM 100998   3026377    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:13 AM 100998   3026378    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:13 AM 100998   3026380    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:13 AM 100998   3026381    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:13 AM 100998   3026382    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:13 AM 100998   3026383    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:13 AM 100998   3026384    2.00    2.00    0.00    0.00    4.00     5  postgres
09:42:13 AM 100998   3026385    2.00    1.00    0.00    0.00    3.00     6  postgres

09:42:13 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:14 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:14 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:14 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:14 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:14 AM 100998   3026365    3.00    1.00    0.00    0.00    4.00     6  postgres
09:42:14 AM 100998   3026375    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:14 AM 100998   3026377    1.00    2.00    0.00    0.00    3.00     4  postgres
09:42:14 AM 100998   3026378    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:14 AM 100998   3026380    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:14 AM 100998   3026381    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:14 AM 100998   3026382    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:14 AM 100998   3026383    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:14 AM 100998   3026384    2.00    1.00    0.00    0.00    3.00     5  postgres
09:42:14 AM 100998   3026385    3.00    1.00    0.00    0.00    4.00     6  postgres

09:42:14 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:15 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:15 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:15 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:15 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:15 AM 100998   3026365    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:15 AM 100998   3026375    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:15 AM 100998   3026377    2.00    0.00    0.00    0.00    2.00     6  postgres
09:42:15 AM 100998   3026378    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:15 AM 100998   3026380    1.00    2.00    0.00    0.00    3.00     4  postgres
09:42:15 AM 100998   3026381    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:15 AM 100998   3026382    1.00    2.00    0.00    0.00    3.00     4  postgres
09:42:15 AM 100998   3026383    2.00    0.00    0.00    0.00    2.00     6  postgres
09:42:15 AM 100998   3026384    2.00    2.00    0.00    0.00    4.00     5  postgres
09:42:15 AM 100998   3026385    2.00    2.00    0.00    0.00    4.00     4  postgres

09:42:15 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:16 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:16 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:16 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:16 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:16 AM 100998   3026365    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:16 AM 100998   3026375    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:16 AM 100998   3026377    3.00    1.00    0.00    0.00    4.00     4  postgres
09:42:16 AM 100998   3026378    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:16 AM 100998   3026380    3.00    1.00    0.00    0.00    4.00     6  postgres
09:42:16 AM 100998   3026381    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:16 AM 100998   3026382    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:16 AM 100998   3026383    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:16 AM 100998   3026384    2.00    2.00    0.00    0.00    4.00     5  postgres
09:42:16 AM 100998   3026385    2.00    2.00    0.00    0.00    4.00     6  postgres

09:42:16 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:17 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:17 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:17 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:17 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:17 AM 100998   3026365    3.00    1.00    0.00    0.00    4.00     6  postgres
09:42:17 AM 100998   3026375    3.00    1.00    0.00    0.00    4.00     4  postgres
09:42:17 AM 100998   3026377    1.00    1.00    0.00    0.00    2.00     6  postgres
09:42:17 AM 100998   3026378    3.00    1.00    0.00    0.00    4.00     6  postgres
09:42:17 AM 100998   3026380    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:17 AM 100998   3026381    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:17 AM 100998   3026382    1.00    1.00    0.00    0.00    2.00     4  postgres
09:42:17 AM 100998   3026383    2.00    0.00    0.00    0.00    2.00     6  postgres
09:42:17 AM 100998   3026384    2.00    2.00    0.00    0.00    4.00     5  postgres
09:42:17 AM 100998   3026385    3.00    1.00    0.00    0.00    4.00     6  postgres

09:42:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:18 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:18 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:18 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:18 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:18 AM 100998   3026365    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:18 AM 100998   3026375    2.00    2.00    0.00    0.00    4.00     4  postgres
09:42:18 AM 100998   3026377    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:18 AM 100998   3026378    1.00    2.00    0.00    0.00    3.00     4  postgres
09:42:18 AM 100998   3026380    3.00    2.00    0.00    0.00    5.00     6  postgres
09:42:18 AM 100998   3026381    3.00    2.00    0.00    0.00    5.00     4  postgres
09:42:18 AM 100998   3026382    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:18 AM 100998   3026383    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:18 AM 100998   3026384    3.00    1.00    0.00    0.00    4.00     5  postgres
09:42:18 AM 100998   3026385    2.00    2.00    0.00    0.00    4.00     6  postgres

09:42:18 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:19 AM 100998   3025422    0.00    0.00    0.00    0.00    0.00     6  postgres
09:42:19 AM 100998   3025423    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:19 AM 100998   3025425    0.00    0.00    0.00    0.00    0.00     4  postgres
09:42:19 AM 100998   3025426    0.00    0.00    0.00    0.00    0.00     5  postgres
09:42:19 AM 100998   3026365    4.00    1.00    0.00    0.00    5.00     4  postgres
09:42:19 AM 100998   3026375    4.00    2.00    0.00    0.00    6.00     6  postgres
09:42:19 AM 100998   3026377    2.00    1.00    0.00    0.00    3.00     4  postgres
09:42:19 AM 100998   3026378    2.00    1.00    0.00    0.00    3.00     6  postgres
09:42:19 AM 100998   3026380    2.00    3.00    0.00    0.00    5.00     4  postgres
09:42:19 AM 100998   3026381    2.00    2.00    0.00    0.00    4.00     6  postgres
09:42:19 AM 100998   3026382    3.00    1.00    0.00    0.00    4.00     6  postgres
09:42:19 AM 100998   3026383    1.00    2.00    0.00    0.00    3.00     6  postgres
09:42:19 AM 100998   3026384    3.00    3.00    0.00    0.00    6.00     5  postgres
