Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

12:03:02 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:15 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:15 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:15 PM 100998   3132781    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:15 PM 100998   3132786    2.00    1.00    0.00    0.00    3.00     4  postgres
12:03:15 PM 100998   3132787    2.00    1.00    0.00    0.00    3.00     4  postgres
12:03:15 PM 100998   3132788    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:15 PM 100998   3132789    4.00    2.00    0.00    0.00    6.00     5  postgres
12:03:15 PM 100998   3132790    2.00    1.00    0.00    0.00    3.00     6  postgres
12:03:15 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:15 PM 100998   3132804    1.00    3.00    0.00    0.00    4.00     6  postgres
12:03:15 PM 100998   3132805    3.00    2.00    0.00    1.00    5.00     4  postgres
12:03:15 PM 100998   3132806    2.00    2.00    0.00    0.00    4.00     4  postgres

12:03:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:16 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:16 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:16 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:16 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:16 PM 100998   3132781    1.00    2.00    0.00    0.00    3.00     6  postgres
12:03:16 PM 100998   3132786    2.00    1.00    0.00    0.00    3.00     4  postgres
12:03:16 PM 100998   3132787    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:16 PM 100998   3132788    3.00    2.00    0.00    1.00    5.00     4  postgres
12:03:16 PM 100998   3132789    3.00    2.00    0.00    0.00    5.00     5  postgres
12:03:16 PM 100998   3132790    3.00    2.00    0.00    0.00    5.00     4  postgres
12:03:16 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:16 PM 100998   3132804    2.00    1.00    0.00    0.00    3.00     6  postgres
12:03:16 PM 100998   3132805    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:16 PM 100998   3132806    3.00    2.00    0.00    0.00    5.00     6  postgres

12:03:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:17 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:17 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:17 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:17 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:17 PM 100998   3132781    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:17 PM 100998   3132786    2.00    1.00    0.00    0.00    3.00     5  postgres
12:03:17 PM 100998   3132787    2.00    3.00    0.00    0.00    5.00     6  postgres
12:03:17 PM 100998   3132788    2.00    1.00    0.00    0.00    3.00     6  postgres
12:03:17 PM 100998   3132789    3.00    2.00    0.00    1.00    5.00     6  postgres
12:03:17 PM 100998   3132790    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:17 PM 100998   3132803    2.00    1.00    0.00    0.00    3.00     6  postgres
12:03:17 PM 100998   3132804    3.00    2.00    0.00    1.00    5.00     4  postgres
12:03:17 PM 100998   3132805    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:17 PM 100998   3132806    2.00    3.00    0.00    0.00    5.00     6  postgres

12:03:17 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:18 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:18 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:18 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:18 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:18 PM 100998   3132781    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:18 PM 100998   3132786    3.00    3.00    0.00    0.00    6.00     5  postgres
12:03:18 PM 100998   3132787    2.00    1.00    0.00    1.00    3.00     6  postgres
12:03:18 PM 100998   3132788    1.00    2.00    0.00    0.00    3.00     4  postgres
12:03:18 PM 100998   3132789    3.00    2.00    0.00    0.00    5.00     6  postgres
12:03:18 PM 100998   3132790    3.00    1.00    0.00    0.00    4.00     6  postgres
12:03:18 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:18 PM 100998   3132804    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:18 PM 100998   3132805    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:18 PM 100998   3132806    2.00    1.00    0.00    0.00    3.00     6  postgres

12:03:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:19 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:19 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:19 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:19 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:19 PM 100998   3132781    2.00    1.00    0.00    1.00    3.00     4  postgres
12:03:19 PM 100998   3132786    4.00    2.00    0.00    0.00    6.00     5  postgres
12:03:19 PM 100998   3132787    2.00    3.00    0.00    0.00    5.00     4  postgres
12:03:19 PM 100998   3132788    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:19 PM 100998   3132789    3.00    1.00    0.00    0.00    4.00     6  postgres
12:03:19 PM 100998   3132790    1.00    2.00    0.00    0.00    3.00     4  postgres
12:03:19 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:19 PM 100998   3132804    3.00    2.00    0.00    0.00    5.00     6  postgres
12:03:19 PM 100998   3132805    1.00    2.00    0.00    0.00    3.00     6  postgres
12:03:19 PM 100998   3132806    1.00    2.00    0.00    0.00    3.00     4  postgres

12:03:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:20 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:20 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:20 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:20 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:20 PM 100998   3132781    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:20 PM 100998   3132786    3.00    1.00    0.00    0.00    4.00     5  postgres
12:03:20 PM 100998   3132787    3.00    1.00    0.00    0.00    4.00     6  postgres
12:03:20 PM 100998   3132788    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:20 PM 100998   3132789    3.00    2.00    0.00    0.00    5.00     4  postgres
12:03:20 PM 100998   3132790    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:20 PM 100998   3132803    1.00    2.00    0.00    0.00    3.00     6  postgres
12:03:20 PM 100998   3132804    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:20 PM 100998   3132805    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:20 PM 100998   3132806    2.00    2.00    0.00    0.00    4.00     6  postgres

12:03:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:21 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:21 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:21 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:21 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:21 PM 100998   3132781    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:21 PM 100998   3132786    2.00    2.00    0.00    0.00    4.00     5  postgres
12:03:21 PM 100998   3132787    1.00    2.00    0.00    0.00    3.00     4  postgres
12:03:21 PM 100998   3132788    3.00    1.00    0.00    0.00    4.00     6  postgres
12:03:21 PM 100998   3132789    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:21 PM 100998   3132790    3.00    2.00    0.00    0.00    5.00     5  postgres
12:03:21 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:21 PM 100998   3132804    2.00    1.00    0.00    0.00    3.00     6  postgres
12:03:21 PM 100998   3132805    1.00    2.00    0.00    0.00    3.00     6  postgres
12:03:21 PM 100998   3132806    2.00    1.00    0.00    0.00    3.00     4  postgres

12:03:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:22 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:22 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:22 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:22 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:22 PM 100998   3132781    2.00    2.00    0.00    0.00    4.00     5  postgres
12:03:22 PM 100998   3132786    3.00    2.00    0.00    1.00    5.00     5  postgres
12:03:22 PM 100998   3132787    3.00    2.00    0.00    0.00    5.00     4  postgres
12:03:22 PM 100998   3132788    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:22 PM 100998   3132789    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:22 PM 100998   3132790    2.00    1.00    0.00    0.00    3.00     5  postgres
12:03:22 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:22 PM 100998   3132804    2.00    2.00    0.00    0.00    4.00     5  postgres
12:03:22 PM 100998   3132805    3.00    2.00    0.00    0.00    5.00     4  postgres
12:03:22 PM 100998   3132806    2.00    2.00    0.00    0.00    4.00     4  postgres

12:03:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:23 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:23 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:23 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:23 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:23 PM 100998   3132781    4.00    2.00    0.00    0.00    6.00     5  postgres
12:03:23 PM 100998   3132786    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:23 PM 100998   3132787    2.00    1.00    0.00    0.00    3.00     6  postgres
12:03:23 PM 100998   3132788    2.00    3.00    0.00    0.00    5.00     4  postgres
12:03:23 PM 100998   3132789    3.00    2.00    0.00    0.00    5.00     6  postgres
12:03:23 PM 100998   3132790    2.00    2.00    0.00    1.00    4.00     6  postgres
12:03:23 PM 100998   3132803    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:23 PM 100998   3132804    2.00    2.00    0.00    0.00    4.00     4  postgres
12:03:23 PM 100998   3132805    1.00    2.00    0.00    0.00    3.00     4  postgres
12:03:23 PM 100998   3132806    1.00    1.00    0.00    1.00    2.00     6  postgres

12:03:23 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:24 PM 100998   3132705    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:24 PM 100998   3132706    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:24 PM 100998   3132708    0.00    0.00    0.00    0.00    0.00     4  postgres
12:03:24 PM 100998   3132709    0.00    0.00    0.00    0.00    0.00     5  postgres
12:03:24 PM 100998   3132781    4.00    3.00    0.00    0.00    7.00     5  postgres
12:03:24 PM 100998   3132786    3.00    1.00    0.00    0.00    4.00     4  postgres
12:03:24 PM 100998   3132787    2.00    3.00    0.00    0.00    5.00     6  postgres
12:03:24 PM 100998   3132788    2.00    1.00    0.00    0.00    3.00     4  postgres
12:03:24 PM 100998   3132789    2.00    2.00    0.00    0.00    4.00     6  postgres
12:03:24 PM 100998   3132790    3.00    0.00    0.00    0.00    3.00     4  postgres
12:03:24 PM 100998   3132803    3.00    2.00    0.00    0.00    5.00     5  postgres
12:03:24 PM 100998   3132804    1.00    2.00    0.00    0.00    3.00     4  postgres
12:03:24 PM 100998   3132805    2.00    2.00    0.00    0.00    4.00     6  postgres
