Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

10:26:22 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:26 AM 100998   3057453    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:26 AM 100998   3057454    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:26 AM 100998   3057467    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:26 AM 100998   3057468    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:26 AM 100998   3057469    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:26 AM 100998   3057470    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:26 AM 100998   3057471    0.00    0.00    0.00    0.00    0.00     6  postgres

10:26:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:27 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:27 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:27 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:27 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:27 AM 100998   3057446    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:27 AM 100998   3057451    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:27 AM 100998   3057452    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:27 AM 100998   3057453    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:27 AM 100998   3057454    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:27 AM 100998   3057467    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:27 AM 100998   3057468    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:27 AM 100998   3057469    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:27 AM 100998   3057470    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:27 AM 100998   3057471    0.00    0.00    0.00    0.00    0.00     5  postgres

10:26:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:28 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:28 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:28 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:28 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:28 AM 100998   3057446    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:28 AM 100998   3057451    1.00    1.00    0.00    0.00    2.00     4  postgres
10:26:28 AM 100998   3057452    1.00    1.00    0.00    0.00    2.00     5  postgres
10:26:28 AM 100998   3057453    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:28 AM 100998   3057454    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:28 AM 100998   3057467    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:28 AM 100998   3057468    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:28 AM 100998   3057469    1.00    1.00    0.00    0.00    2.00     4  postgres
10:26:28 AM 100998   3057470    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:28 AM 100998   3057471    2.00    2.00    0.00    0.00    4.00     4  postgres

10:26:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:29 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:29 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:29 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:29 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:29 AM 100998   3057446    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:29 AM 100998   3057451    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:29 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:29 AM 100998   3057453    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:29 AM 100998   3057454    4.00    1.00    0.00    0.00    5.00     6  postgres
10:26:29 AM 100998   3057467    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:29 AM 100998   3057468    2.00    3.00    0.00    0.00    5.00     6  postgres
10:26:29 AM 100998   3057469    4.00    2.00    0.00    0.00    6.00     6  postgres
10:26:29 AM 100998   3057470    1.00    3.00    0.00    0.00    4.00     5  postgres
10:26:29 AM 100998   3057471    1.00    1.00    0.00    0.00    2.00     4  postgres

10:26:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:30 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:30 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:30 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:30 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:30 AM 100998   3057446    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:30 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:30 AM 100998   3057452    1.00    1.00    0.00    0.00    2.00     5  postgres
10:26:30 AM 100998   3057453    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:30 AM 100998   3057454    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:30 AM 100998   3057467    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:30 AM 100998   3057468    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:30 AM 100998   3057469    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:30 AM 100998   3057470    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:30 AM 100998   3057471    3.00    2.00    0.00    0.00    5.00     6  postgres

10:26:30 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:31 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:31 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:31 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:31 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:31 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:31 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:31 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:31 AM 100998   3057453    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:31 AM 100998   3057454    3.00    3.00    0.00    0.00    6.00     6  postgres
10:26:31 AM 100998   3057467    3.00    1.00    0.00    1.00    4.00     4  postgres
10:26:31 AM 100998   3057468    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:31 AM 100998   3057469    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:31 AM 100998   3057470    3.00    3.00    0.00    0.00    6.00     4  postgres
10:26:31 AM 100998   3057471    3.00    2.00    0.00    0.00    5.00     6  postgres

10:26:31 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:32 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:32 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:32 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:32 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:32 AM 100998   3057446    3.00    1.00    0.00    0.00    4.00     5  postgres
10:26:32 AM 100998   3057451    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:32 AM 100998   3057452    1.00    2.00    0.00    0.00    3.00     5  postgres
10:26:32 AM 100998   3057453    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:32 AM 100998   3057454    3.00    2.00    0.00    1.00    5.00     6  postgres
10:26:32 AM 100998   3057467    2.00    3.00    0.00    0.00    5.00     4  postgres
10:26:32 AM 100998   3057468    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:32 AM 100998   3057469    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:32 AM 100998   3057470    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:32 AM 100998   3057471    2.00    2.00    0.00    0.00    4.00     6  postgres

10:26:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:33 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:33 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:33 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:33 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:33 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:33 AM 100998   3057451    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:33 AM 100998   3057452    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:33 AM 100998   3057453    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:33 AM 100998   3057454    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:33 AM 100998   3057467    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:33 AM 100998   3057468    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:33 AM 100998   3057469    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:33 AM 100998   3057470    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:33 AM 100998   3057471    1.00    2.00    0.00    1.00    3.00     6  postgres

10:26:33 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:34 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:34 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:34 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:34 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:34 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:34 AM 100998   3057451    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:34 AM 100998   3057452    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:34 AM 100998   3057453    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:34 AM 100998   3057454    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:34 AM 100998   3057467    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:34 AM 100998   3057468    2.00    2.00    0.00    1.00    4.00     6  postgres
10:26:34 AM 100998   3057469    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:34 AM 100998   3057470    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:34 AM 100998   3057471    3.00    1.00    0.00    0.00    4.00     6  postgres

10:26:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:35 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:35 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:35 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:35 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:35 AM 100998   3057446    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:35 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:35 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:35 AM 100998   3057453    2.00    1.00    0.00    1.00    3.00     6  postgres
10:26:35 AM 100998   3057454    1.00    3.00    0.00    0.00    4.00     5  postgres
10:26:35 AM 100998   3057467    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:35 AM 100998   3057468    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:35 AM 100998   3057469    2.00    2.00    0.00    1.00    4.00     4  postgres
10:26:35 AM 100998   3057470    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:35 AM 100998   3057471    3.00    1.00    0.00    0.00    4.00     6  postgres

10:26:35 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:36 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:36 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:36 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:36 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:36 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:36 AM 100998   3057451    3.00    2.00    0.00    1.00    5.00     4  postgres
10:26:36 AM 100998   3057452    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:36 AM 100998   3057453    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:36 AM 100998   3057454    1.00    1.00    0.00    0.00    2.00     5  postgres
10:26:36 AM 100998   3057467    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:36 AM 100998   3057468    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:36 AM 100998   3057469    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:36 AM 100998   3057470    3.00    1.00    0.00    1.00    4.00     4  postgres
10:26:36 AM 100998   3057471    2.00    2.00    0.00    0.00    4.00     6  postgres

10:26:36 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:37 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:37 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:37 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:37 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:37 AM 100998   3057446    3.00    3.00    0.00    1.00    6.00     4  postgres
10:26:37 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:37 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:37 AM 100998   3057453    1.00    2.00    0.00    0.00    3.00     5  postgres
10:26:37 AM 100998   3057454    1.00    2.00    0.00    0.00    3.00     5  postgres
10:26:37 AM 100998   3057467    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:37 AM 100998   3057468    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:37 AM 100998   3057469    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:37 AM 100998   3057470    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:37 AM 100998   3057471    2.00    2.00    0.00    0.00    4.00     5  postgres

10:26:37 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:38 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:38 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:38 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:38 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:38 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:38 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:38 AM 100998   3057452    3.00    3.00    0.00    1.00    6.00     6  postgres
10:26:38 AM 100998   3057453    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:38 AM 100998   3057454    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:38 AM 100998   3057467    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:38 AM 100998   3057468    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:38 AM 100998   3057469    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:38 AM 100998   3057470    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:38 AM 100998   3057471    2.00    2.00    0.00    0.00    4.00     4  postgres

10:26:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:39 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:39 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:39 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:39 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:39 AM 100998   3057446    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:39 AM 100998   3057451    1.00    1.00    0.00    0.00    2.00     5  postgres
10:26:39 AM 100998   3057452    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:39 AM 100998   3057453    3.00    3.00    0.00    0.00    6.00     6  postgres
10:26:39 AM 100998   3057454    1.00    2.00    0.00    0.00    3.00     6  postgres
10:26:39 AM 100998   3057467    3.00    1.00    0.00    1.00    4.00     4  postgres
10:26:39 AM 100998   3057468    2.00    3.00    0.00    0.00    5.00     6  postgres
10:26:39 AM 100998   3057469    1.00    2.00    0.00    0.00    3.00     6  postgres
10:26:39 AM 100998   3057470    1.00    1.00    0.00    0.00    2.00     6  postgres
10:26:39 AM 100998   3057471    3.00    1.00    0.00    0.00    4.00     6  postgres

10:26:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:40 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:40 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:40 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:40 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:40 AM 100998   3057446    4.00    2.00    0.00    0.00    6.00     4  postgres
10:26:40 AM 100998   3057451    1.00    1.00    0.00    0.00    2.00     5  postgres
10:26:40 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:40 AM 100998   3057453    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:40 AM 100998   3057454    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:40 AM 100998   3057467    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:40 AM 100998   3057468    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:40 AM 100998   3057469    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:40 AM 100998   3057470    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:40 AM 100998   3057471    2.00    1.00    0.00    0.00    3.00     4  postgres

10:26:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:41 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:41 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:41 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:41 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:41 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:41 AM 100998   3057451    3.00    2.00    0.00    0.00    5.00     5  postgres
10:26:41 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:41 AM 100998   3057453    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:41 AM 100998   3057454    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:41 AM 100998   3057467    3.00    1.00    0.00    0.00    4.00     4  postgres
10:26:41 AM 100998   3057468    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:41 AM 100998   3057469    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:41 AM 100998   3057470    3.00    2.00    0.00    0.00    5.00     6  postgres
10:26:41 AM 100998   3057471    3.00    1.00    0.00    0.00    4.00     4  postgres

10:26:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:42 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:42 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:42 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:42 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:42 AM 100998   3057446    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:42 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:42 AM 100998   3057452    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:42 AM 100998   3057453    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:42 AM 100998   3057454    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:42 AM 100998   3057467    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:42 AM 100998   3057468    2.00    2.00    0.00    1.00    4.00     6  postgres
10:26:42 AM 100998   3057469    2.00    2.00    0.00    1.00    4.00     4  postgres
10:26:42 AM 100998   3057470    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:42 AM 100998   3057471    3.00    2.00    0.00    0.00    5.00     6  postgres

10:26:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:43 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:43 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:43 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:43 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:43 AM 100998   3057446    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:43 AM 100998   3057451    1.00    2.00    0.00    0.00    3.00     5  postgres
10:26:43 AM 100998   3057452    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:43 AM 100998   3057453    2.00    1.00    0.00    0.00    3.00     6  postgres
10:26:43 AM 100998   3057454    3.00    2.00    0.00    1.00    5.00     4  postgres
10:26:43 AM 100998   3057467    2.00    1.00    0.00    0.00    3.00     4  postgres
10:26:43 AM 100998   3057468    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:43 AM 100998   3057469    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:43 AM 100998   3057470    2.00    2.00    0.00    1.00    4.00     4  postgres
10:26:43 AM 100998   3057471    3.00    1.00    0.00    1.00    4.00     6  postgres

10:26:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:44 AM 100998   3057373    0.00    0.00    0.00    0.00    0.00     6  postgres
10:26:44 AM 100998   3057374    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:44 AM 100998   3057376    0.00    0.00    0.00    0.00    0.00     4  postgres
10:26:44 AM 100998   3057377    0.00    0.00    0.00    0.00    0.00     5  postgres
10:26:44 AM 100998   3057446    3.00    2.00    0.00    1.00    5.00     4  postgres
10:26:44 AM 100998   3057451    2.00    2.00    0.00    0.00    4.00     5  postgres
10:26:44 AM 100998   3057452    4.00    2.00    0.00    0.00    6.00     4  postgres
10:26:44 AM 100998   3057453    3.00    2.00    0.00    0.00    5.00     4  postgres
10:26:44 AM 100998   3057454    2.00    2.00    0.00    0.00    4.00     6  postgres
10:26:44 AM 100998   3057467    3.00    1.00    0.00    0.00    4.00     6  postgres
10:26:44 AM 100998   3057468    1.00    1.00    0.00    0.00    2.00     6  postgres
10:26:44 AM 100998   3057469    2.00    2.00    0.00    0.00    4.00     4  postgres
10:26:44 AM 100998   3057470    2.00    2.00    0.00    0.00    4.00     4  postgres
