Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

11:33:14 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:16 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:17 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:17 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:17 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117249    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117364    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117372    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117379    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:17 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:17 AM 100998   3117406    0.00    0.00    0.00    0.00    0.00     4  postgres

11:33:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:18 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:18 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:18 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117249    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117364    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117372    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117379    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:18 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:18 AM 100998   3117406    0.00    0.00    0.00    0.00    0.00     4  postgres

11:33:18 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:19 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:19 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:19 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117249    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117364    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117372    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117379    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:19 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:19 AM 100998   3117406    0.00    0.00    0.00    0.00    0.00     4  postgres

11:33:19 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:20 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:20 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:20 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3117249    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3117364    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:20 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3117372    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3117379    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:20 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:20 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:20 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:20 AM 100998   3117406    0.00    0.00    0.00    0.00    0.00     6  postgres

11:33:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:21 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:21 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:21 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:21 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:21 AM 100998   3117249    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:21 AM 100998   3117364    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:21 AM 100998   3117370    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:21 AM 100998   3117372    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:21 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:21 AM 100998   3117379    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:21 AM 100998   3117385    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:21 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:21 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:21 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     6  postgres

11:33:21 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:22 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:22 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:22 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:22 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:22 AM 100998   3117249    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:22 AM 100998   3117364    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:22 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:22 AM 100998   3117372    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:22 AM 100998   3117378    0.00    1.00    0.00    0.00    1.00     6  postgres
11:33:22 AM 100998   3117379    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:22 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:22 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:22 AM 100998   3117397    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:22 AM 100998   3117406    0.00    0.00    0.00    0.00    0.00     4  postgres

11:33:22 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:23 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:23 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:23 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:23 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:23 AM 100998   3117249    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:23 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:23 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:23 AM 100998   3117372    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:23 AM 100998   3117378    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:23 AM 100998   3117379    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:23 AM 100998   3117385    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:23 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:23 AM 100998   3117397    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:23 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     4  postgres

11:33:23 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:24 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:24 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:24 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:24 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:24 AM 100998   3117249    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:24 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:24 AM 100998   3117370    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:24 AM 100998   3117372    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:24 AM 100998   3117378    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:24 AM 100998   3117379    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:24 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:24 AM 100998   3117390    0.00    1.00    0.00    0.00    1.00     6  postgres
11:33:24 AM 100998   3117397    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:24 AM 100998   3117406    0.00    1.00    0.00    0.00    1.00     6  postgres

11:33:24 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:25 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:25 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:25 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:25 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:25 AM 100998   3117249    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:25 AM 100998   3117364    0.00    1.00    0.00    0.00    1.00     6  postgres
11:33:25 AM 100998   3117370    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:25 AM 100998   3117372    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:25 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:25 AM 100998   3117379    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:25 AM 100998   3117385    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:25 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:25 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:25 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     4  postgres

11:33:25 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:26 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:26 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:26 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:26 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:26 AM 100998   3117249    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:26 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:26 AM 100998   3117370    0.00    1.00    0.00    0.00    1.00     6  postgres
11:33:26 AM 100998   3117372    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:26 AM 100998   3117378    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:26 AM 100998   3117379    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:26 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:26 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:26 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:26 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     4  postgres

11:33:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:27 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:27 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:27 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:27 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:27 AM 100998   3117249    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:27 AM 100998   3117364    0.00    1.00    0.00    0.00    1.00     6  postgres
11:33:27 AM 100998   3117370    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:27 AM 100998   3117372    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:27 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:27 AM 100998   3117379    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:27 AM 100998   3117385    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:27 AM 100998   3117390    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:27 AM 100998   3117397    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:27 AM 100998   3117406    1.00    1.00    0.00    0.00    2.00     4  postgres

11:33:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:28 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:28 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:28 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:28 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:28 AM 100998   3117249    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:28 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:28 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:28 AM 100998   3117372    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:28 AM 100998   3117378    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:28 AM 100998   3117379    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:28 AM 100998   3117385    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:28 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:28 AM 100998   3117397    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:28 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     6  postgres

11:33:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:29 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:29 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:29 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:29 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:29 AM 100998   3117249    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:29 AM 100998   3117364    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:29 AM 100998   3117370    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:29 AM 100998   3117372    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:29 AM 100998   3117378    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:29 AM 100998   3117379    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:29 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:29 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:29 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:29 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     4  postgres

11:33:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:30 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:30 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:30 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:30 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:30 AM 100998   3117249    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:30 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:30 AM 100998   3117370    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:30 AM 100998   3117372    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:30 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:30 AM 100998   3117379    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:30 AM 100998   3117385    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:30 AM 100998   3117390    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:30 AM 100998   3117397    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:30 AM 100998   3117406    0.00    1.00    0.00    0.00    1.00     6  postgres

11:33:30 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:31 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:31 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:31 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:31 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:31 AM 100998   3117249    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:31 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:31 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:31 AM 100998   3117372    0.00    1.00    0.00    0.00    1.00     6  postgres
11:33:31 AM 100998   3117378    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:31 AM 100998   3117379    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:31 AM 100998   3117385    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:31 AM 100998   3117390    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:31 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:31 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     6  postgres

11:33:31 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:32 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:32 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:32 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:32 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:32 AM 100998   3117249    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:32 AM 100998   3117364    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:32 AM 100998   3117370    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:32 AM 100998   3117372    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:32 AM 100998   3117378    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:32 AM 100998   3117379    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:32 AM 100998   3117385    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:32 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:32 AM 100998   3117397    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:32 AM 100998   3117406    1.00    1.00    0.00    0.00    2.00     6  postgres

11:33:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:33 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:33 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:33 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:33 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:33 AM 100998   3117249    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:33 AM 100998   3117364    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:33 AM 100998   3117370    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:33 AM 100998   3117372    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:33 AM 100998   3117378    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:33 AM 100998   3117379    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:33 AM 100998   3117385    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:33 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:33 AM 100998   3117397    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:33 AM 100998   3117406    0.00    1.00    0.00    0.00    1.00     4  postgres

11:33:33 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:34 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:34 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:34 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:34 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:34 AM 100998   3117249    1.00    0.00    0.00    0.00    1.00     5  postgres
11:33:34 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:34 AM 100998   3117370    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:34 AM 100998   3117372    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:34 AM 100998   3117378    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:34 AM 100998   3117379    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:34 AM 100998   3117385    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:34 AM 100998   3117390    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:34 AM 100998   3117397    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:34 AM 100998   3117406    1.00    0.00    0.00    0.00    1.00     4  postgres

11:33:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:35 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:35 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:35 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:35 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:35 AM 100998   3117249    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:35 AM 100998   3117364    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:35 AM 100998   3117370    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:35 AM 100998   3117372    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:35 AM 100998   3117378    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:35 AM 100998   3117379    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:35 AM 100998   3117385    0.00    1.00    0.00    0.00    1.00     4  postgres
11:33:35 AM 100998   3117390    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:35 AM 100998   3117397    1.00    1.00    0.00    0.00    2.00     5  postgres
11:33:35 AM 100998   3117406    1.00    1.00    0.00    0.00    2.00     6  postgres

11:33:35 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:36 AM 100998   3116447    0.00    0.00    0.00    0.00    0.00     6  postgres
11:33:36 AM 100998   3116448    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:36 AM 100998   3116450    0.00    0.00    0.00    0.00    0.00     4  postgres
11:33:36 AM 100998   3116451    0.00    0.00    0.00    0.00    0.00     5  postgres
11:33:36 AM 100998   3117249    0.00    1.00    0.00    0.00    1.00     5  postgres
11:33:36 AM 100998   3117364    1.00    0.00    0.00    0.00    1.00     4  postgres
11:33:36 AM 100998   3117370    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:36 AM 100998   3117372    2.00    1.00    0.00    0.00    3.00     4  postgres
11:33:36 AM 100998   3117378    1.00    1.00    0.00    0.00    2.00     6  postgres
11:33:36 AM 100998   3117379    1.00    1.00    0.00    0.00    2.00     4  postgres
11:33:36 AM 100998   3117385    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:36 AM 100998   3117390    1.00    0.00    0.00    0.00    1.00     6  postgres
11:33:36 AM 100998   3117397    0.00    1.00    0.00    0.00    1.00     5  postgres
